,country,product_type,year,1K_tonne_oil_equivalent
1509,Bulgaria,Nuclear heat,2012,"4,020.240"
1510,Czechia,Nuclear heat,2012,"7,673.985"
1511,Denmark,Nuclear heat,2012,0.000
1512,Germany (until 1990 former territory of the FRG),Nuclear heat,2012,"25,618.600"
1513,Estonia,Nuclear heat,2012,0.000
1514,Ireland,Nuclear heat,2012,0.000
1515,Greece,Nuclear heat,2012,0.000
1516,Spain,Nuclear heat,2012,"15,990.500"
1517,France,Nuclear heat,2012,"110,863.000"
1518,Croatia,Nuclear heat,2012,0.000
1519,Italy,Nuclear heat,2012,0.000
1520,Cyprus,Nuclear heat,2012,0.000
1521,Latvia,Nuclear heat,2012,0.000
1522,Lithuania,Nuclear heat,2012,0.000
1523,Luxembourg,Nuclear heat,2012,0.000
1524,Hungary,Nuclear heat,2012,"3,986.135"
1525,Malta,Nuclear heat,2012,0.000
1526,Netherlands,Nuclear heat,2012,920.000
1527,Austria,Nuclear heat,2012,0.000
1528,Poland,Nuclear heat,2012,0.000
1529,Portugal,Nuclear heat,2012,0.000
1530,Romania,Nuclear heat,2012,"3,008.490"
1531,Slovenia,Nuclear heat,2012,"1,308.132"
1532,Slovakia,Nuclear heat,2012,"4,050.000"
1533,Finland,Nuclear heat,2012,"5,536.000"
1534,Sweden,Nuclear heat,2012,"15,632.000"
1535,Iceland,Nuclear heat,2012,0.000
1536,Norway,Nuclear heat,2012,0.000
1537,United Kingdom,Nuclear heat,2012,"15,206.000"
1538,Montenegro,Nuclear heat,2012,0.000
1539,North Macedonia,Nuclear heat,2012,0.000
1540,Albania,Nuclear heat,2012,0.000
1541,Serbia,Nuclear heat,2012,0.000
1542,Turkey,Nuclear heat,2012,0.000
1543,Bosnia and Herzegovina,Nuclear heat,2012,:
1544,Kosovo (under United Nations Security Council Resolution 1244/99),Nuclear heat,2012,0.000
1545,Moldova,Nuclear heat,2012,0.000
1546,Ukraine,Nuclear heat,2012,"23,738.765"
1547,Georgia,Nuclear heat,2012,:
1548,European Union - 27 countries (from 2020),Total,2013,"1,447,137.580"
1549,European Union - 28 countries (2013-2020),Total,2013,"1,634,775.773"
1550,Euro area - 19 countries  (from 2015),Total,2013,"1,158,629.311"
1551,Belgium,Total,2013,"55,926.105"
1552,Bulgaria,Total,2013,"16,923.384"
1553,Czechia,Total,2013,"43,162.612"
1554,Denmark,Total,2013,"17,451.375"
1555,Germany (until 1990 former territory of the FRG),Total,2013,"322,440.619"
1556,Estonia,Total,2013,"6,093.399"
1557,Ireland,Total,2013,"12,770.808"
1558,Greece,Total,2013,"23,395.055"
1559,Spain,Total,2013,"116,944.203"
1560,France,Total,2013,"260,676.387"
1561,Croatia,Total,2013,"8,435.628"
1562,Italy,Total,2013,"155,390.152"
1563,Cyprus,Total,2013,"1,955.962"
1564,Latvia,Total,2013,"4,343.138"
1565,Lithuania,Total,2013,"6,946.511"
1566,Luxembourg,Total,2013,"3,962.772"
1567,Hungary,Total,2013,"23,757.412"
1568,Malta,Total,2013,776.974
1569,Netherlands,Total,2013,"75,619.512"
1570,Austria,Total,2013,"33,467.203"
1571,Poland,Total,2013,"97,971.410"
1572,Portugal,Total,2013,"21,463.211"
1573,Romania,Total,2013,"31,702.468"
1574,Slovenia,Total,2013,"6,756.874"
1575,Slovakia,Total,2013,"16,715.166"
1576,Finland,Total,2013,"32,985.260"
1577,Sweden,Total,2013,"49,103.980"
1578,Iceland,Total,2013,"5,900.127"
1579,Norway,Total,2013,"33,475.533"
1580,United Kingdom,Total,2013,"187,638.193"
1581,Montenegro,Total,2013,981.322
1582,North Macedonia,Total,2013,"2,772.277"
1583,Albania,Total,2013,"2,343.730"
1584,Serbia,Total,2013,"14,895.691"
1585,Turkey,Total,2013,"112,932.727"
1586,Bosnia and Herzegovina,Total,2013,:
1587,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2013,"2,295.802"
1588,Moldova,Total,2013,"2,538.526"
1589,Ukraine,Total,2013,"116,258.347"
1590,Georgia,Total,2013,"4,159.633"
1591,European Union - 27 countries (from 2020),Solid fossil fuels,2013,"244,960.116"
1592,European Union - 28 countries (2013-2020),Solid fossil fuels,2013,"281,893.228"
1593,Euro area - 19 countries  (from 2015),Solid fossil fuels,2013,"154,737.215"
1594,Belgium,Solid fossil fuels,2013,"3,563.094"
1595,Bulgaria,Solid fossil fuels,2013,"5,946.623"
1596,Czechia,Solid fossil fuels,2013,"17,276.269"
1597,Denmark,Solid fossil fuels,2013,"3,173.545"
1598,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2013,"81,561.127"
1599,Estonia,Solid fossil fuels,2013,27.993
1600,Ireland,Solid fossil fuels,2013,"1,324.320"
1601,Greece,Solid fossil fuels,2013,"6,981.004"
1602,Spain,Solid fossil fuels,2013,"11,447.726"
1603,France,Solid fossil fuels,2013,"13,267.669"
1604,Croatia,Solid fossil fuels,2013,675.106
1605,Italy,Solid fossil fuels,2013,"13,536.181"
1606,Cyprus,Solid fossil fuels,2013,0.124
1607,Latvia,Solid fossil fuels,2013,70.895
1608,Lithuania,Solid fossil fuels,2013,227.067
1609,Luxembourg,Solid fossil fuels,2013,47.910
1610,Hungary,Solid fossil fuels,2013,"2,265.987"
1611,Malta,Solid fossil fuels,2013,0.000
1612,Netherlands,Solid fossil fuels,2013,"8,124.700"
1613,Austria,Solid fossil fuels,2013,"3,316.827"
1614,Poland,Solid fossil fuels,2013,"53,190.541"
1615,Portugal,Solid fossil fuels,2013,"2,650.161"
1616,Romania,Solid fossil fuels,2013,"5,708.308"
1617,Slovenia,Solid fossil fuels,2013,"1,351.998"
1618,Slovakia,Solid fossil fuels,2013,"3,450.677"
1619,Finland,Solid fossil fuels,2013,"3,787.742"
1620,Sweden,Solid fossil fuels,2013,"1,986.522"
1621,Iceland,Solid fossil fuels,2013,97.595
1622,Norway,Solid fossil fuels,2013,775.182
1623,United Kingdom,Solid fossil fuels,2013,"36,933.112"
1624,Montenegro,Solid fossil fuels,2013,367.802
1625,North Macedonia,Solid fossil fuels,2013,"1,162.993"
1626,Albania,Solid fossil fuels,2013,67.005
1627,Serbia,Solid fossil fuels,2013,"7,909.813"
1628,Turkey,Solid fossil fuels,2013,"29,819.980"
1629,Bosnia and Herzegovina,Solid fossil fuels,2013,:
1630,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2013,"1,555.560"
1631,Moldova,Solid fossil fuels,2013,146.996
1632,Ukraine,Solid fossil fuels,2013,"41,508.770"
1633,Georgia,Solid fossil fuels,2013,315.223
1634,European Union - 27 countries (from 2020),Manufactured gases,2013,0.000
1635,European Union - 28 countries (2013-2020),Manufactured gases,2013,0.000
1636,Euro area - 19 countries  (from 2015),Manufactured gases,2013,0.000
1637,Belgium,Manufactured gases,2013,0.000
1638,Bulgaria,Manufactured gases,2013,0.000
1639,Czechia,Manufactured gases,2013,0.000
1640,Denmark,Manufactured gases,2013,0.000
1641,Germany (until 1990 former territory of the FRG),Manufactured gases,2013,0.000
1642,Estonia,Manufactured gases,2013,0.000
1643,Ireland,Manufactured gases,2013,0.000
1644,Greece,Manufactured gases,2013,0.000
1645,Spain,Manufactured gases,2013,0.000
1646,France,Manufactured gases,2013,0.000
1647,Croatia,Manufactured gases,2013,0.000
1648,Italy,Manufactured gases,2013,0.000
1649,Cyprus,Manufactured gases,2013,0.000
1650,Latvia,Manufactured gases,2013,0.000
1651,Lithuania,Manufactured gases,2013,0.000
1652,Luxembourg,Manufactured gases,2013,0.000
1653,Hungary,Manufactured gases,2013,0.000
1654,Malta,Manufactured gases,2013,0.000
1655,Netherlands,Manufactured gases,2013,0.000
1656,Austria,Manufactured gases,2013,0.000
1657,Poland,Manufactured gases,2013,0.000
1658,Portugal,Manufactured gases,2013,0.000
1659,Romania,Manufactured gases,2013,0.000
1660,Slovenia,Manufactured gases,2013,0.000
1661,Slovakia,Manufactured gases,2013,0.000
1662,Finland,Manufactured gases,2013,0.000
1663,Sweden,Manufactured gases,2013,0.000
1664,Iceland,Manufactured gases,2013,0.000
1665,Norway,Manufactured gases,2013,0.000
1666,United Kingdom,Manufactured gases,2013,0.000
1667,Montenegro,Manufactured gases,2013,0.000
1668,North Macedonia,Manufactured gases,2013,0.000
1669,Albania,Manufactured gases,2013,0.000
1670,Serbia,Manufactured gases,2013,0.000
1671,Turkey,Manufactured gases,2013,0.000
1672,Bosnia and Herzegovina,Manufactured gases,2013,:
1673,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2013,0.000
1674,Moldova,Manufactured gases,2013,0.000
1675,Ukraine,Manufactured gases,2013,0.000
1676,Georgia,Manufactured gases,2013,0.000
1677,European Union - 27 countries (from 2020),Peat and peat products,2013,"2,061.959"
1678,European Union - 28 countries (2013-2020),Peat and peat products,2013,"2,061.959"
1679,Euro area - 19 countries  (from 2015),Peat and peat products,2013,"1,823.176"
1680,Belgium,Peat and peat products,2013,0.000
1681,Bulgaria,Peat and peat products,2013,0.000
1682,Czechia,Peat and peat products,2013,0.000
1683,Denmark,Peat and peat products,2013,0.000
1684,Germany (until 1990 former territory of the FRG),Peat and peat products,2013,0.000
1685,Estonia,Peat and peat products,2013,44.082
1686,Ireland,Peat and peat products,2013,385.659
1687,Greece,Peat and peat products,2013,0.000
1688,Spain,Peat and peat products,2013,0.000
1689,France,Peat and peat products,2013,0.000
1690,Croatia,Peat and peat products,2013,0.000
1691,Italy,Peat and peat products,2013,0.000
1692,Cyprus,Peat and peat products,2013,0.000
1693,Latvia,Peat and peat products,2013,1.920
1694,Lithuania,Peat and peat products,2013,40.954
1695,Luxembourg,Peat and peat products,2013,0.000
1696,Hungary,Peat and peat products,2013,0.000
1697,Malta,Peat and peat products,2013,0.000
1698,Netherlands,Peat and peat products,2013,0.000
1699,Austria,Peat and peat products,2013,0.210
1700,Poland,Peat and peat products,2013,0.000
1701,Portugal,Peat and peat products,2013,0.000
1702,Romania,Peat and peat products,2013,7.978
1703,Slovenia,Peat and peat products,2013,0.000
1704,Slovakia,Peat and peat products,2013,0.000
1705,Finland,Peat and peat products,2013,"1,350.351"
1706,Sweden,Peat and peat products,2013,230.805
1707,Iceland,Peat and peat products,2013,0.000
1708,Norway,Peat and peat products,2013,0.000
1709,United Kingdom,Peat and peat products,2013,0.000
1710,Montenegro,Peat and peat products,2013,0.000
1711,North Macedonia,Peat and peat products,2013,0.000
1712,Albania,Peat and peat products,2013,0.000
1713,Serbia,Peat and peat products,2013,0.000
1714,Turkey,Peat and peat products,2013,0.000
1715,Bosnia and Herzegovina,Peat and peat products,2013,:
1716,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2013,0.000
1717,Moldova,Peat and peat products,2013,0.000
1718,Ukraine,Peat and peat products,2013,115.227
1719,Georgia,Peat and peat products,2013,0.000
1720,European Union - 27 countries (from 2020),Oil shale and oil sands	,2013,"4,354.708"
1721,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2013,"4,354.708"
1722,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2013,"4,354.708"
1723,Belgium,Oil shale and oil sands	,2013,0.000
1724,Bulgaria,Oil shale and oil sands	,2013,0.000
1725,Czechia,Oil shale and oil sands	,2013,0.000
1726,Denmark,Oil shale and oil sands	,2013,0.000
1727,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2013,0.000
1728,Estonia,Oil shale and oil sands	,2013,"4,354.708"
1729,Ireland,Oil shale and oil sands	,2013,0.000
1730,Greece,Oil shale and oil sands	,2013,0.000
1731,Spain,Oil shale and oil sands	,2013,0.000
1732,France,Oil shale and oil sands	,2013,0.000
1733,Croatia,Oil shale and oil sands	,2013,0.000
1734,Italy,Oil shale and oil sands	,2013,0.000
1735,Cyprus,Oil shale and oil sands	,2013,0.000
1736,Latvia,Oil shale and oil sands	,2013,0.000
1737,Lithuania,Oil shale and oil sands	,2013,0.000
1738,Luxembourg,Oil shale and oil sands	,2013,0.000
1739,Hungary,Oil shale and oil sands	,2013,0.000
1740,Malta,Oil shale and oil sands	,2013,0.000
1741,Netherlands,Oil shale and oil sands	,2013,0.000
1742,Austria,Oil shale and oil sands	,2013,0.000
1743,Poland,Oil shale and oil sands	,2013,0.000
1744,Portugal,Oil shale and oil sands	,2013,0.000
1745,Romania,Oil shale and oil sands	,2013,0.000
1746,Slovenia,Oil shale and oil sands	,2013,0.000
1747,Slovakia,Oil shale and oil sands	,2013,0.000
1748,Finland,Oil shale and oil sands	,2013,0.000
1749,Sweden,Oil shale and oil sands	,2013,0.000
1750,Iceland,Oil shale and oil sands	,2013,0.000
1751,Norway,Oil shale and oil sands	,2013,0.000
1752,United Kingdom,Oil shale and oil sands	,2013,0.000
1753,Montenegro,Oil shale and oil sands	,2013,0.000
1754,North Macedonia,Oil shale and oil sands	,2013,0.000
1755,Albania,Oil shale and oil sands	,2013,0.000
1756,Serbia,Oil shale and oil sands	,2013,0.000
1757,Turkey,Oil shale and oil sands	,2013,0.000
1758,Bosnia and Herzegovina,Oil shale and oil sands	,2013,:
1759,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2013,0.000
1760,Moldova,Oil shale and oil sands	,2013,0.000
1761,Ukraine,Oil shale and oil sands	,2013,0.000
1762,Georgia,Oil shale and oil sands	,2013,0.000
1763,European Union - 27 countries (from 2020),Natural gas,2013,"321,335.450"
1764,European Union - 28 countries (2013-2020),Natural gas,2013,"387,119.263"
1765,Euro area - 19 countries  (from 2015),Natural gas,2013,"274,159.385"
1766,Belgium,Natural gas,2013,"14,485.288"
1767,Bulgaria,Natural gas,2013,"2,397.726"
1768,Czechia,Natural gas,2013,"6,946.410"
1769,Denmark,Natural gas,2013,"3,315.936"
1770,Germany (until 1990 former territory of the FRG),Natural gas,2013,"73,101.739"
1771,Estonia,Natural gas,2013,554.901
1772,Ireland,Natural gas,2013,"3,852.828"
1773,Greece,Natural gas,2013,"3,236.313"
1774,Spain,Natural gas,2013,"26,162.987"
1775,France,Natural gas,2013,"38,816.126"
1776,Croatia,Natural gas,2013,"2,281.857"
1777,Italy,Natural gas,2013,"57,386.715"
1778,Cyprus,Natural gas,2013,0.000
1779,Latvia,Natural gas,2013,"1,204.686"
1780,Lithuania,Natural gas,2013,"2,164.510"
1781,Luxembourg,Natural gas,2013,889.903
1782,Hungary,Natural gas,2013,"7,704.063"
1783,Malta,Natural gas,2013,0.000
1784,Netherlands,Natural gas,2013,"33,380.679"
1785,Austria,Natural gas,2013,"7,060.522"
1786,Poland,Natural gas,2013,"13,735.834"
1787,Portugal,Natural gas,2013,"3,755.868"
1788,Romania,Natural gas,2013,"9,838.951"
1789,Slovenia,Natural gas,2013,691.853
1790,Slovakia,Natural gas,2013,"4,558.040"
1791,Finland,Natural gas,2013,"2,856.427"
1792,Sweden,Natural gas,2013,955.288
1793,Iceland,Natural gas,2013,0.000
1794,Norway,Natural gas,2013,"5,639.956"
1795,United Kingdom,Natural gas,2013,"65,783.813"
1796,Montenegro,Natural gas,2013,0.000
1797,North Macedonia,Natural gas,2013,129.557
1798,Albania,Natural gas,2013,14.574
1799,Serbia,Natural gas,2013,"1,866.552"
1800,Turkey,Natural gas,2013,"37,555.782"
1801,Bosnia and Herzegovina,Natural gas,2013,:
1802,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2013,0.000
1803,Moldova,Natural gas,2013,752.171
1804,Ukraine,Natural gas,2013,"39,460.942"
1805,Georgia,Natural gas,2013,"1,649.826"
1806,European Union - 27 countries (from 2020),Oil and petroleum products,2013,"456,677.004"
1807,European Union - 28 countries (2013-2020),Oil and petroleum products,2013,"513,481.117"
1808,Euro area - 19 countries  (from 2015),Oil and petroleum products,2013,"388,229.598"
1809,Belgium,Oil and petroleum products,2013,"21,367.944"
1810,Bulgaria,Oil and petroleum products,2013,"3,500.557"
1811,Czechia,Oil and petroleum products,2013,"8,282.640"
1812,Denmark,Oil and petroleum products,2013,"5,987.137"
1813,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2013,"103,757.953"
1814,Estonia,Oil and petroleum products,2013,464.761
1815,Ireland,Oil and petroleum products,2013,"6,092.883"
1816,Greece,Oil and petroleum products,2013,"10,318.311"
1817,Spain,Oil and petroleum products,2013,"47,174.427"
1818,France,Oil and petroleum products,2013,"75,398.588"
1819,Croatia,Oil and petroleum products,2013,"3,039.945"
1820,Italy,Oil and petroleum products,2013,"53,335.433"
1821,Cyprus,Oil and petroleum products,2013,"1,814.995"
1822,Latvia,Oil and petroleum products,2013,"1,284.825"
1823,Lithuania,Oil and petroleum products,2013,"2,425.192"
1824,Luxembourg,Oil and petroleum products,2013,"2,410.305"
1825,Hungary,Oil and petroleum products,2013,"5,701.911"
1826,Malta,Oil and petroleum products,2013,764.259
1827,Netherlands,Oil and petroleum products,2013,"27,577.237"
1828,Austria,Oil and petroleum products,2013,"11,594.256"
1829,Poland,Oil and petroleum products,2013,"22,288.676"
1830,Portugal,Oil and petroleum products,2013,"9,346.255"
1831,Romania,Oil and petroleum products,2013,"7,806.431"
1832,Slovenia,Oil and petroleum products,2013,"2,326.818"
1833,Slovakia,Oil and petroleum products,2013,"3,053.335"
1834,Finland,Oil and petroleum products,2013,"7,721.821"
1835,Sweden,Oil and petroleum products,2013,"11,840.109"
1836,Iceland,Oil and petroleum products,2013,518.339
1837,Norway,Oil and petroleum products,2013,"13,942.185"
1838,United Kingdom,Oil and petroleum products,2013,"56,804.113"
1839,Montenegro,Oil and petroleum products,2013,260.248
1840,North Macedonia,Oil and petroleum products,2013,902.292
1841,Albania,Oil and petroleum products,2013,"1,250.657"
1842,Serbia,Oil and petroleum products,2013,"3,407.901"
1843,Turkey,Oil and petroleum products,2013,"31,955.071"
1844,Bosnia and Herzegovina,Oil and petroleum products,2013,:
1845,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2013,509.381
1846,Moldova,Oil and petroleum products,2013,764.447
1847,Ukraine,Oil and petroleum products,2013,"9,895.834"
1848,Georgia,Oil and petroleum products,2013,983.904
1849,European Union - 27 countries (from 2020),Renewables and biofuels	,2013,"198,011.412"
1850,European Union - 28 countries (2013-2020),Renewables and biofuels	,2013,"208,824.751"
1851,Euro area - 19 countries  (from 2015),Renewables and biofuels	,2013,"149,729.137"
1852,Belgium,Renewables and biofuels	,2013,"3,608.117"
1853,Bulgaria,Renewables and biofuels	,2013,"1,878.591"
1854,Czechia,Renewables and biofuels	,2013,"4,130.887"
1855,Denmark,Renewables and biofuels	,2013,"4,475.406"
1856,Germany (until 1990 former territory of the FRG),Renewables and biofuels	,2013,"37,632.136"
1857,Estonia,Renewables and biofuels	,2013,851.138
1858,Ireland,Renewables and biofuels	,2013,860.934
1859,Greece,Renewables and biofuels	,2013,"2,676.084"
1860,Spain,Renewables and biofuels	,2013,"17,754.822"
