,country,product_type,year,1K_tonne_oil_equivalent
1482,Malta,Solid fossil fuels,2013,0.000
1483,Netherlands,Solid fossil fuels,2013,81.826
1484,Austria,Solid fossil fuels,2013,345.239
1485,Poland,Solid fossil fuels,2013,"11,914.244"
1486,Portugal,Solid fossil fuels,2013,18.469
1487,Romania,Solid fossil fuels,2013,689.477
1488,Slovenia,Solid fossil fuels,2013,47.923
1489,Slovakia,Solid fossil fuels,2013,510.866
1490,Finland,Solid fossil fuels,2013,106.229
1491,Sweden,Solid fossil fuels,2013,369.087
1492,Iceland,Solid fossil fuels,2013,97.595
1493,Norway,Solid fossil fuels,2013,470.495
1494,United Kingdom,Solid fossil fuels,2013,"2,687.953"
1495,Montenegro,Solid fossil fuels,2013,5.279
1496,North Macedonia,Solid fossil fuels,2013,123.712
1497,Albania,Solid fossil fuels,2013,67.005
1498,Serbia,Solid fossil fuels,2013,505.111
1499,Turkey,Solid fossil fuels,2013,"10,636.487"
1500,Bosnia and Herzegovina,Solid fossil fuels,2013,:
1501,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2013,56.580
1502,Moldova,Solid fossil fuels,2013,138.273
1503,Ukraine,Solid fossil fuels,2013,"5,230.780"
1504,Georgia,Solid fossil fuels,2013,314.634
1505,European Union - 27 countries (from 2020),Manufactured gases,2013,"5,181.191"
1506,European Union - 28 countries (2013-2020),Manufactured gases,2013,"5,262.630"
1507,Euro area - 19 countries  (from 2015),Manufactured gases,2013,"3,869.629"
1508,Belgium,Manufactured gases,2013,207.366
1509,Bulgaria,Manufactured gases,2013,0.000
1510,Czechia,Manufactured gases,2013,312.893
1511,Denmark,Manufactured gases,2013,0.000
1512,Germany (until 1990 former territory of the FRG),Manufactured gases,2013,"2,347.516"
1513,Estonia,Manufactured gases,2013,0.000
1514,Ireland,Manufactured gases,2013,0.000
1515,Greece,Manufactured gases,2013,0.000
1516,Spain,Manufactured gases,2013,118.425
1517,France,Manufactured gases,2013,0.000
1518,Croatia,Manufactured gases,2013,1.591
1519,Italy,Manufactured gases,2013,165.203
1520,Cyprus,Manufactured gases,2013,0.000
1521,Latvia,Manufactured gases,2013,0.000
1522,Lithuania,Manufactured gases,2013,0.000
1523,Luxembourg,Manufactured gases,2013,0.000
1524,Hungary,Manufactured gases,2013,81.750
1525,Malta,Manufactured gases,2013,0.000
1526,Netherlands,Manufactured gases,2013,438.168
1527,Austria,Manufactured gases,2013,95.452
1528,Poland,Manufactured gases,2013,542.383
1529,Portugal,Manufactured gases,2013,0.000
1530,Romania,Manufactured gases,2013,195.686
1531,Slovenia,Manufactured gases,2013,0.000
1532,Slovakia,Manufactured gases,2013,380.431
1533,Finland,Manufactured gases,2013,117.068
1534,Sweden,Manufactured gases,2013,177.259
1535,Iceland,Manufactured gases,2013,0.000
1536,Norway,Manufactured gases,2013,69.265
1537,United Kingdom,Manufactured gases,2013,81.439
1538,Montenegro,Manufactured gases,2013,0.000
1539,North Macedonia,Manufactured gases,2013,0.000
1540,Albania,Manufactured gases,2013,0.000
1541,Serbia,Manufactured gases,2013,33.009
1542,Turkey,Manufactured gases,2013,397.206
1543,Bosnia and Herzegovina,Manufactured gases,2013,:
1544,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2013,0.000
1545,Moldova,Manufactured gases,2013,0.000
1546,Ukraine,Manufactured gases,2013,"2,948.667"
1547,Georgia,Manufactured gases,2013,0.000
1548,European Union - 27 countries (from 2020),Peat and peat products,2013,490.807
1549,European Union - 28 countries (2013-2020),Peat and peat products,2013,490.807
1550,Euro area - 19 countries  (from 2015),Peat and peat products,2013,476.638
1551,Belgium,Peat and peat products,2013,0.000
1552,Bulgaria,Peat and peat products,2013,0.000
1553,Czechia,Peat and peat products,2013,0.000
1554,Denmark,Peat and peat products,2013,0.000
1555,Germany (until 1990 former territory of the FRG),Peat and peat products,2013,0.000
1556,Estonia,Peat and peat products,2013,4.720
1557,Ireland,Peat and peat products,2013,218.144
1558,Greece,Peat and peat products,2013,0.000
1559,Spain,Peat and peat products,2013,0.000
1560,France,Peat and peat products,2013,0.000
1561,Croatia,Peat and peat products,2013,0.000
1562,Italy,Peat and peat products,2013,0.000
1563,Cyprus,Peat and peat products,2013,0.000
1564,Latvia,Peat and peat products,2013,0.480
1565,Lithuania,Peat and peat products,2013,30.021
1566,Luxembourg,Peat and peat products,2013,0.000
1567,Hungary,Peat and peat products,2013,0.000
1568,Malta,Peat and peat products,2013,0.000
1569,Netherlands,Peat and peat products,2013,0.000
1570,Austria,Peat and peat products,2013,0.210
1571,Poland,Peat and peat products,2013,0.000
1572,Portugal,Peat and peat products,2013,0.000
1573,Romania,Peat and peat products,2013,7.978
1574,Slovenia,Peat and peat products,2013,0.000
1575,Slovakia,Peat and peat products,2013,0.000
1576,Finland,Peat and peat products,2013,223.063
1577,Sweden,Peat and peat products,2013,6.191
1578,Iceland,Peat and peat products,2013,0.000
1579,Norway,Peat and peat products,2013,0.000
1580,United Kingdom,Peat and peat products,2013,0.000
1581,Montenegro,Peat and peat products,2013,0.000
1582,North Macedonia,Peat and peat products,2013,0.000
1583,Albania,Peat and peat products,2013,0.000
1584,Serbia,Peat and peat products,2013,0.000
1585,Turkey,Peat and peat products,2013,0.000
1586,Bosnia and Herzegovina,Peat and peat products,2013,:
1587,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2013,0.000
1588,Moldova,Peat and peat products,2013,0.000
1589,Ukraine,Peat and peat products,2013,67.993
1590,Georgia,Peat and peat products,2013,0.000
1591,European Union - 27 countries (from 2020),Oil shale and oil sands	,2013,40.986
1592,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2013,40.986
1593,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2013,40.986
1594,Belgium,Oil shale and oil sands	,2013,0.000
1595,Bulgaria,Oil shale and oil sands	,2013,0.000
1596,Czechia,Oil shale and oil sands	,2013,0.000
1597,Denmark,Oil shale and oil sands	,2013,0.000
1598,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2013,0.000
1599,Estonia,Oil shale and oil sands	,2013,40.986
1600,Ireland,Oil shale and oil sands	,2013,0.000
1601,Greece,Oil shale and oil sands	,2013,0.000
1602,Spain,Oil shale and oil sands	,2013,0.000
1603,France,Oil shale and oil sands	,2013,0.000
1604,Croatia,Oil shale and oil sands	,2013,0.000
1605,Italy,Oil shale and oil sands	,2013,0.000
1606,Cyprus,Oil shale and oil sands	,2013,0.000
1607,Latvia,Oil shale and oil sands	,2013,0.000
1608,Lithuania,Oil shale and oil sands	,2013,0.000
1609,Luxembourg,Oil shale and oil sands	,2013,0.000
1610,Hungary,Oil shale and oil sands	,2013,0.000
1611,Malta,Oil shale and oil sands	,2013,0.000
1612,Netherlands,Oil shale and oil sands	,2013,0.000
1613,Austria,Oil shale and oil sands	,2013,0.000
1614,Poland,Oil shale and oil sands	,2013,0.000
1615,Portugal,Oil shale and oil sands	,2013,0.000
1616,Romania,Oil shale and oil sands	,2013,0.000
1617,Slovenia,Oil shale and oil sands	,2013,0.000
1618,Slovakia,Oil shale and oil sands	,2013,0.000
1619,Finland,Oil shale and oil sands	,2013,0.000
1620,Sweden,Oil shale and oil sands	,2013,0.000
1621,Iceland,Oil shale and oil sands	,2013,0.000
1622,Norway,Oil shale and oil sands	,2013,0.000
1623,United Kingdom,Oil shale and oil sands	,2013,0.000
1624,Montenegro,Oil shale and oil sands	,2013,0.000
1625,North Macedonia,Oil shale and oil sands	,2013,0.000
1626,Albania,Oil shale and oil sands	,2013,0.000
1627,Serbia,Oil shale and oil sands	,2013,0.000
1628,Turkey,Oil shale and oil sands	,2013,0.000
1629,Bosnia and Herzegovina,Oil shale and oil sands	,2013,:
1630,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2013,0.000
1631,Moldova,Oil shale and oil sands	,2013,0.000
1632,Ukraine,Oil shale and oil sands	,2013,0.000
1633,Georgia,Oil shale and oil sands	,2013,0.000
1634,European Union - 27 countries (from 2020),Natural gas,2013,"209,688.951"
1635,European Union - 28 countries (2013-2020),Natural gas,2013,"252,375.365"
1636,Euro area - 19 countries  (from 2015),Natural gas,2013,"180,197.854"
1637,Belgium,Natural gas,2013,"9,769.285"
1638,Bulgaria,Natural gas,2013,"1,155.946"
1639,Czechia,Natural gas,2013,"5,366.982"
1640,Denmark,Natural gas,2013,"1,579.906"
1641,Germany (until 1990 former territory of the FRG),Natural gas,2013,"52,845.562"
1642,Estonia,Natural gas,2013,250.043
1643,Ireland,Natural gas,2013,"1,628.083"
1644,Greece,Natural gas,2013,907.550
1645,Spain,Natural gas,2013,"14,786.281"
1646,France,Natural gas,2013,"33,257.997"
1647,Croatia,Natural gas,2013,993.272
1648,Italy,Natural gas,2013,"35,222.270"
1649,Cyprus,Natural gas,2013,0.000
1650,Latvia,Natural gas,2013,343.616
1651,Lithuania,Natural gas,2013,552.042
1652,Luxembourg,Natural gas,2013,601.166
1653,Hungary,Natural gas,2013,"5,333.749"
1654,Malta,Natural gas,2013,0.000
1655,Netherlands,Natural gas,2013,"19,497.102"
1656,Austria,Natural gas,2013,"4,728.817"
1657,Poland,Natural gas,2013,"8,883.749"
1658,Portugal,Natural gas,2013,"1,566.681"
1659,Romania,Natural gas,2013,"5,681.126"
1660,Slovenia,Natural gas,2013,540.628
1661,Slovakia,Natural gas,2013,"2,996.303"
1662,Finland,Natural gas,2013,704.428
1663,Sweden,Natural gas,2013,496.367
1664,Iceland,Natural gas,2013,0.000
1665,Norway,Natural gas,2013,419.412
1666,United Kingdom,Natural gas,2013,"42,686.414"
1667,Montenegro,Natural gas,2013,0.000
1668,North Macedonia,Natural gas,2013,26.978
1669,Albania,Natural gas,2013,5.589
1670,Serbia,Natural gas,2013,"1,002.128"
1671,Turkey,Natural gas,2013,"18,875.903"
1672,Bosnia and Herzegovina,Natural gas,2013,:
1673,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2013,0.000
1674,Moldova,Natural gas,2013,351.376
1675,Ukraine,Natural gas,2013,"20,956.728"
1676,Georgia,Natural gas,2013,941.257
1677,European Union - 27 countries (from 2020),Oil and petroleum products,2013,"338,307.841"
1678,European Union - 28 countries (2013-2020),Oil and petroleum products,2013,"384,224.837"
1679,Euro area - 19 countries  (from 2015),Oil and petroleum products,2013,"285,307.563"
1680,Belgium,Oil and petroleum products,2013,"13,821.357"
1681,Bulgaria,Oil and petroleum products,2013,"2,617.657"
1682,Czechia,Oil and petroleum products,2013,"5,893.374"
1683,Denmark,Oil and petroleum products,2013,"5,042.307"
1684,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2013,"75,296.175"
1685,Estonia,Oil and petroleum products,2013,921.453
1686,Ireland,Oil and petroleum products,2013,"5,549.929"
1687,Greece,Oil and petroleum products,2013,"7,928.891"
1688,Spain,Oil and petroleum products,2013,"35,717.897"
1689,France,Oil and petroleum products,2013,"58,051.207"
1690,Croatia,Oil and petroleum products,2013,"2,560.171"
1691,Italy,Oil and petroleum products,2013,"40,769.015"
1692,Cyprus,Oil and petroleum products,2013,925.113
1693,Latvia,Oil and petroleum products,2013,"1,174.169"
1694,Lithuania,Oil and petroleum products,2013,"1,555.327"
1695,Luxembourg,Oil and petroleum products,2013,"2,372.384"
1696,Hungary,Oil and petroleum products,2013,"4,155.837"
1697,Malta,Oil and petroleum products,2013,242.371
1698,Netherlands,Oil and petroleum products,2013,"14,224.557"
1699,Austria,Oil and petroleum products,2013,"9,196.241"
1700,Poland,Oil and petroleum products,2013,"18,039.601"
1701,Portugal,Oil and petroleum products,2013,"6,792.670"
1702,Romania,Oil and petroleum products,2013,"6,401.581"
1703,Slovenia,Oil and petroleum products,2013,"2,217.148"
1704,Slovakia,Oil and petroleum products,2013,"2,107.298"
1705,Finland,Oil and petroleum products,2013,"6,444.361"
1706,Sweden,Oil and petroleum products,2013,"8,289.750"
1707,Iceland,Oil and petroleum products,2013,529.994
1708,Norway,Oil and petroleum products,2013,"6,321.475"
1709,United Kingdom,Oil and petroleum products,2013,"45,916.996"
1710,Montenegro,Oil and petroleum products,2013,235.420
1711,North Macedonia,Oil and petroleum products,2013,804.903
1712,Albania,Oil and petroleum products,2013,"1,083.115"
1713,Serbia,Oil and petroleum products,2013,"2,584.262"
1714,Turkey,Oil and petroleum products,2013,"24,563.786"
1715,Bosnia and Herzegovina,Oil and petroleum products,2013,:
1716,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2013,459.975
1717,Moldova,Oil and petroleum products,2013,701.097
1718,Ukraine,Oil and petroleum products,2013,"11,286.376"
1719,Georgia,Oil and petroleum products,2013,895.268
1720,European Union - 27 countries (from 2020),Renewables and biofuels	,2013,"89,781.615"
1721,European Union - 28 countries (2013-2020),Renewables and biofuels	,2013,"93,270.839"
1722,Euro area - 19 countries  (from 2015),Renewables and biofuels	,2013,"64,144.976"
1723,Belgium,Renewables and biofuels	,2013,"1,813.356"
1724,Bulgaria,Renewables and biofuels	,2013,"1,254.901"
1725,Czechia,Renewables and biofuels	,2013,"2,679.405"
1726,Denmark,Renewables and biofuels	,2013,"1,464.916"
1727,Germany (until 1990 former territory of the FRG),Renewables and biofuels	,2013,"16,948.110"
1728,Estonia,Renewables and biofuels	,2013,477.740
1729,Ireland,Renewables and biofuels	,2013,301.686
1730,Greece,Renewables and biofuels	,2013,"1,382.747"
1731,Spain,Renewables and biofuels	,2013,"5,072.979"
1732,France,Renewables and biofuels	,2013,"13,959.274"
1733,Croatia,Renewables and biofuels	,2013,"1,261.148"
1734,Italy,Renewables and biofuels	,2013,"8,498.169"
1735,Cyprus,Renewables and biofuels	,2013,107.958
1736,Latvia,Renewables and biofuels	,2013,"1,018.544"
1737,Lithuania,Renewables and biofuels	,2013,732.583
1738,Luxembourg,Renewables and biofuels	,2013,106.039
1739,Hungary,Renewables and biofuels	,2013,"2,426.135"
1740,Malta,Renewables and biofuels	,2013,11.049
1741,Netherlands,Renewables and biofuels	,2013,"1,184.426"
1742,Austria,Renewables and biofuels	,2013,"4,218.962"
1743,Poland,Renewables and biofuels	,2013,"5,714.676"
1744,Portugal,Renewables and biofuels	,2013,"2,216.722"
1745,Romania,Renewables and biofuels	,2013,"3,708.028"
1746,Slovenia,Renewables and biofuels	,2013,724.422
1747,Slovakia,Renewables and biofuels	,2013,407.829
1748,Finland,Renewables and biofuels	,2013,"4,962.381"
1749,Sweden,Renewables and biofuels	,2013,"7,127.430"
1750,Iceland,Renewables and biofuels	,2013,97.748
1751,Norway,Renewables and biofuels	,2013,"1,656.230"
1752,United Kingdom,Renewables and biofuels	,2013,"3,489.224"
1753,Montenegro,Renewables and biofuels	,2013,167.617
1754,North Macedonia,Renewables and biofuels	,2013,230.887
1755,Albania,Renewables and biofuels	,2013,213.385
1756,Serbia,Renewables and biofuels	,2013,"1,031.504"
1757,Turkey,Renewables and biofuels	,2013,"5,913.466"
1758,Bosnia and Herzegovina,Renewables and biofuels	,2013,:
1759,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels	,2013,247.946
1760,Moldova,Renewables and biofuels	,2013,576.607
1761,Ukraine,Renewables and biofuels	,2013,"1,123.246"
1762,Georgia,Renewables and biofuels	,2013,494.650
1763,European Union - 27 countries (from 2020),Non-renewable waste,2013,"3,313.804"
1764,European Union - 28 countries (2013-2020),Non-renewable waste,2013,"3,452.884"
1765,Euro area - 19 countries  (from 2015),Non-renewable waste,2013,"2,599.297"
1766,Belgium,Non-renewable waste,2013,180.668
1767,Bulgaria,Non-renewable waste,2013,13.447
1768,Czechia,Non-renewable waste,2013,163.657
1769,Denmark,Non-renewable waste,2013,21.233
1770,Germany (until 1990 former territory of the FRG),Non-renewable waste,2013,"1,005.923"
1771,Estonia,Non-renewable waste,2013,57.920
1772,Ireland,Non-renewable waste,2013,38.528
1773,Greece,Non-renewable waste,2013,0.000
1774,Spain,Non-renewable waste,2013,0.000
1775,France,Non-renewable waste,2013,445.437
1776,Croatia,Non-renewable waste,2013,8.742
1777,Italy,Non-renewable waste,2013,280.883
1778,Cyprus,Non-renewable waste,2013,1.075
1779,Latvia,Non-renewable waste,2013,52.928
1780,Lithuania,Non-renewable waste,2013,0.000
1781,Luxembourg,Non-renewable waste,2013,15.310
1782,Hungary,Non-renewable waste,2013,33.438
1783,Malta,Non-renewable waste,2013,0.000
1784,Netherlands,Non-renewable waste,2013,40.819
1785,Austria,Non-renewable waste,2013,228.612
1786,Poland,Non-renewable waste,2013,433.816
1787,Portugal,Non-renewable waste,2013,70.436
1788,Romania,Non-renewable waste,2013,40.174
1789,Slovenia,Non-renewable waste,2013,18.128
1790,Slovakia,Non-renewable waste,2013,109.917
1791,Finland,Non-renewable waste,2013,52.713
1792,Sweden,Non-renewable waste,2013,0.000
1793,Iceland,Non-renewable waste,2013,0.000
1794,Norway,Non-renewable waste,2013,88.634
1795,United Kingdom,Non-renewable waste,2013,139.080
1796,Montenegro,Non-renewable waste,2013,0.000
1797,North Macedonia,Non-renewable waste,2013,0.000
1798,Albania,Non-renewable waste,2013,0.000
1799,Serbia,Non-renewable waste,2013,0.000
1800,Turkey,Non-renewable waste,2013,0.000
1801,Bosnia and Herzegovina,Non-renewable waste,2013,:
1802,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2013,0.000
1803,Moldova,Non-renewable waste,2013,0.000
1804,Ukraine,Non-renewable waste,2013,0.000
1805,Georgia,Non-renewable waste,2013,0.000
1806,European Union - 27 countries (from 2020),Electricity,2013,:
1807,European Union - 28 countries (2013-2020),Electricity,2013,:
1808,Euro area - 19 countries  (from 2015),Electricity,2013,:
1809,Belgium,Electricity,2013,:
1810,Bulgaria,Electricity,2013,:
1811,Czechia,Electricity,2013,:
1812,Denmark,Electricity,2013,:
1813,Germany (until 1990 former territory of the FRG),Electricity,2013,:
1814,Estonia,Electricity,2013,:
1815,Ireland,Electricity,2013,:
1816,Greece,Electricity,2013,:
1817,Spain,Electricity,2013,:
